,address1,address2,city,id,resource_uri,state,venue_name,zipcode
2036,"405 East Capitol Street, SE",,Washington ,3775,/api/v1/venue/3775/,DC,The Home of Senator Mary Landrieu and Frank Snellings,20003
2037,1777 Des Peres Road,,Saint Louis,3777,/api/v1/venue/3777/,MO,Missouri Athletic Club (MAC West) ,
2038,1155 F St. NW,,Washington,3778,/api/v1/venue/3778/,DC,,
2039,Deer Valley Resort,7700 Stein Way,Park City ,3779,/api/v1/venue/3779/,UT,The Stein Eriksen Lodge,84060
2040,1 Sun Valley Road,,Sun Valley ,3780,/api/v1/venue/3780/,ID,Sun Valley Resort,83353
2041,,,Naples ,3781,/api/v1/venue/3781/,FL,,
2042,,,Naples,3782,/api/v1/venue/3782/,FL,,
2043,,,Naples,3783,/api/v1/venue/3783/,FL,,
2044,,,Naples,3784,/api/v1/venue/3784/,FL,,
2045,"317 Massachusetts Ave., NE",,Washington,3785,/api/v1/venue/3785/,DC,Offices of AAOS,
2046,"300 New Jersey Ave, NW Suite 300",,Washington,3786,/api/v1/venue/3786/,DC,,20001
2047,"300 New Jersey Ave, NW Suite 600",,Washington ,3787,/api/v1/venue/3787/,DC,,20001
2048,"727 15th St., NW",,Washington ,3788,/api/v1/venue/3788/,DC,,20005
2049,2925 Voyager Drive,,Green Bay,3789,/api/v1/venue/3789/,WI,Mackinaws Grill and Spirits,54311
2050,"621 Pennsylvania Avenue, SE",,Washington,3790,/api/v1/venue/3790/,DC,Pound,
2051,11151 Hickman Road - 80/35 frway,,"Urbandale, ",3791,/api/v1/venue/3791/,IA,Iowa Machine Shed,
2052,801 N. Tamiami Trail,,Sarasota,3792,/api/v1/venue/3792/,FL,Sarasota Municipal Auditorium,34236-4052
2053,"801 E Street, NW",,Washington,3794,/api/v1/venue/3794/,DC,Riot Act Comedy Club,
2054,3701 Mt. Vernon Ave.,,Alexandria,3795,/api/v1/venue/3795/,VA,The Birchmere,22305
2055,"888 17th Street, NW",Suite 800,Washington,3796,/api/v1/venue/3796/,DC,Blue Star Strategies,
2056,701 5th Avenue,,Seattle,3797,/api/v1/venue/3797/,WA,The Columbia Tower Club,
2057,901 Pine Street,,Seattle,3798,/api/v1/venue/3798/,WA,The Paramount Theater,
2058,200 South Broad Street,,Philadelphia,3799,/api/v1/venue/3799/,PA,Hyatt at Bellevue,19102
2059,540 Mill Street,,Belleville,3800,/api/v1/venue/3800/,NJ,Nanina's in the Park,
2060,"1110 Vermont Ave., NW",,Washington,3801,/api/v1/venue/3801/,DC,Lincoln Restaurant,20005
2061,"300 Maryland Ave, NE",,Washington,3802,/api/v1/venue/3802/,DC,FedEx Townhouse,
2062,555 13th Street NW,Suite 400 West,Washington ,3803,/api/v1/venue/3803/,DC,,
2063,1225 First Stree NE,,Washington ,3804,/api/v1/venue/3804/,DC,Todd Gray's Watershed,
2064,"19 D Street, SE",,Washington,3805,/api/v1/venue/3805/,DC,,
2065,1 Lone Mountain Trail,P.O. Box 160001,Big Sky,3806,/api/v1/venue/3806/,MT,Big Sky Resort,59716
2066,,,,3807,/api/v1/venue/3807/,,Room H-137 of the Capitol,
2067,"734 11th Street, NW",,Washington,3808,/api/v1/venue/3808/,DC,SAX Lounge,
2068,"2nd & C Sts., NE",Room 902 ,Washington ,3809,/api/v1/venue/3809/,DC,Hart Senate Office Building,
2069,"101 Independence Ave, SE",,Washington ,3810,/api/v1/venue/3810/,DC,Library of Congress Great Hall,
2070,767 Fifth Avenue (at 58th Street),,New York City ,3811,/api/v1/venue/3811/,NY,"Offices of Philip Rosen, Weil, Gotshal & Manges LLP",
2071,110 East 42nd Street,Between Park and Lexington Avuenues,New York City,3812,/api/v1/venue/3812/,NY,Cipriani,
2072,9300 Airport Boulevard ,,Orlando ,3813,/api/v1/venue/3813/,FL,Hyatt Regency Orlando International Airport,
2073,1116 15th Street ,,Sacramento,3814,/api/v1/venue/3814/,CA,The Park Ultra Lounge,
2074,120 West Gasparilla Plaza,,Tampa,3815,/api/v1/venue/3815/,FL,Tampa Museum of Art,
2075,,,Denver,3816,/api/v1/venue/3816/,CO,"TBD Denver, CO",
2076,,,San Francisco,3817,/api/v1/venue/3817/,CA,TBD,
2077,,,San Francisco,3818,/api/v1/venue/3818/,CA,"TBD, San Francisco, CA",
2078,5705 NW 38th Street,,Miami Springs,3819,/api/v1/venue/3819/,FL,TWU Local 570,33166
2079,677 Broadway ,,Albany,3820,/api/v1/venue/3820/,NY,Angelo's 677 Prime,12207
2080,,,Martha's Vineyard,3821,/api/v1/venue/3821/,MA,Martha's Vineyard,
2081,,,Philadelphia,3822,/api/v1/venue/3822/,PA,,
2082,,,Philadelphia ,3823,/api/v1/venue/3823/,PA,,
2083,,,Philadelphia,3824,/api/v1/venue/3824/,PA,"Philadelphia, PA",
2084,,,St. Louis ,3825,/api/v1/venue/3825/,MO,,
2085,,,St. Louis,3826,/api/v1/venue/3826/,MO,"TBD, St. Louis, MO",
2086,131 Duane Street,,New York,3827,/api/v1/venue/3827/,NY,City Hall Restaurant ,
2087,,,Portland,3828,/api/v1/venue/3828/,ME,"TBD, Portland, ME",
2088,77 West Wacker Drive,,Chicago,3829,/api/v1/venue/3829/,IL,,60601
2089,719 Navesink River Rd,,Red Bank,3830,/api/v1/venue/3830/,NJ,Villa dei Fiori,07701
2090,,,Fort Lauderdale,3831,/api/v1/venue/3831/,FL,"TBD, Fort Lauderdale, FL",
2091,110 Main Street,,Conway,3832,/api/v1/venue/3832/,SC,Sidewheeler Restaurant,
2092,1615 Gervais Street,,Columbia,3833,/api/v1/venue/3833/,SC,Clarion Town House Hotel,29201
2093,9801 International Drive  32819,,Orlando,3834,/api/v1/venue/3834/,FL,The Peabody Hotel ,32819
2094,701 Okeechobee Blvd,,West Palm Beach,3835,/api/v1/venue/3835/,FL,Kravis Center,33401
2095,620 East Las Olas Boulevard,,Fort Lauderdale,3836,/api/v1/venue/3836/,FL,The Riverside Hotel,33301
2096,100 Chopin Plaza,,Miami,3837,/api/v1/venue/3837/,FL,Intercontinental Miami ,33131
2097,4860 West Kennedy Boulevard,,Tampa,3838,/api/v1/venue/3838/,FL,Intercontinental Hotel ,33609
2098,9939 Universal Blvd.,,Orlando,3839,/api/v1/venue/3839/,FL,Rosen Shingle Creek Resort,32819
2099,6711 Forest Lawn Drive,,Toluca Lake,3840,/api/v1/venue/3840/,CA,Ramsey's @ the Club,
2100,9000 North Ocean Boulevard,,Myrtle Beach,3841,/api/v1/venue/3841/,SC,The Dunes Golf & Beach Club,
2101,807 East Washington Street,,Greenville,3842,/api/v1/venue/3842/,SC,The Poinsett Club,
2102,1878 Royal Oak Place East,,Dunedin,3843,/api/v1/venue/3843/,FL,The Home of Bruce and Deidra Livingston,34698
2103,200 Polhemus Avenue,,Atherton,3844,/api/v1/venue/3844/,CA,,94027
2104,9840 International Drive,,Orlando,3845,/api/v1/venue/3845/,FL,Rosen Centre Hotel,32819
2105,435 East 52nd Street,,New York,3846,/api/v1/venue/3846/,NY,The Home of Lynn Forester de Rothschild,
2106,,,Indianapolis,3847,/api/v1/venue/3847/,IN,,
2107,,,Indianapolis,3848,/api/v1/venue/3848/,IN,"Indianapolis, IN",
2108,,,New Orleans,3849,/api/v1/venue/3849/,LA,French Quarter,
2109,Club View Drive,,Los Angeles,3850,/api/v1/venue/3850/,CA,,
2110,Shenandoah Avenue,,Los Angeles,3851,/api/v1/venue/3851/,CA,,90056
2111,2802 North Main Street,,Anderson,3852,/api/v1/venue/3852/,SC,Mama Penn's Restaurant,29621
2112,147 Herlong Ave,,Rock Hill,3853,/api/v1/venue/3853/,SC,Thursday's Too,29732
2113,670 Verrdae Blvd.,,Greenville,3854,/api/v1/venue/3854/,SC,Embassy Suites,29607
2114,670 Verdae Blvd.,,Greenville,3855,/api/v1/venue/3855/,SC,Embassy Suites - Greenville,29607
2115,299 North Church Street ,,Spartanburg,3856,/api/v1/venue/3856/,SC,Spartanburg Marriott,29306
2116,225 Dunbar Road,,Palm Beach,3857,/api/v1/venue/3857/,FL,The Scharf Home,33480
2117,,,Naples,3858,/api/v1/venue/3858/,FL,"TBD, Naples, FL",
2118,98 San Jacinto Blvd.,,Austin,3859,/api/v1/venue/3859/,TX,The Four Seasons Hotel,
2119,"1401 Pennsylvania Ave., NW",,Washington ,3860,/api/v1/venue/3860/,DC,The Willard Hotel,20004
2120,135 East Palmetto Street,,Florence,3861,/api/v1/venue/3861/,SC,The Drive in Restaurant,29505
2121,150 East Main Street,               ,Duncan ,3862,/api/v1/venue/3862/,SC,Byrnes High School,
2122,,135 South Dargan Street,Florence,3863,/api/v1/venue/3863/,SC,Art Trail Gallery,29501
2123,2230 Shelter Island Drive,,San Diego,3864,/api/v1/venue/3864/,CA,Bali Hai Restaurant,92106
2124,1200 Anastasia Avenue,,Coral Gables,3865,/api/v1/venue/3865/,FL,Biltmore Hotel,33134
2125,375 Robert M. Bell Parkway,,Aiken ,3866,/api/v1/venue/3866/,SC,USC - Aiken Convocation Center,29801
2126,1520 Grand Boulevard,,Kansas City,3867,/api/v1/venue/3867/,Mo,The Terrace on Grand,
2127,,,Fort Worth,3868,/api/v1/venue/3868/,TX,,
2128,,,Fort Worth,3869,/api/v1/venue/3869/,TX,"Fort Worth,TX",
2129,,,Fort Lauderdale,3870,/api/v1/venue/3870/,FL,"Fort Lauderdale, FL",
2130,69 Hagood Ave.,,Charleston,3871,/api/v1/venue/3871/,SC,The Holiday Alumni Center,
2131,Meatpacking District,10 Gansevoort Street,New York City,3872,/api/v1/venue/3872/,NY,Theory Store,
2132,1401 K Street NW,,Washington,3873,/api/v1/venue/3873/,DC,Lima Lounge,20001
2133,788 Lake Shore Drive,,Grosse Pointe Shores,3874,/api/v1/venue/3874/,MI,Gross Pointe Yacht Club,48236
2134,707 East Euclid Ave,,Indianola,3875,/api/v1/venue/3875/,IA,Indianola Christian Union Church,
2135,2045 10th Avenue,,Greely,3877,/api/v1/venue/3877/,CO,"University of Northern Colorado, The Rocky Mountain Grand Ballroom",
2136,188 14th Street ,,Atlanta,3878,/api/v1/venue/3878/,GA,W Hotel Midtown,
2137,,,Austin,3879,/api/v1/venue/3879/,TX,,
2138,,,Austin,3880,/api/v1/venue/3880/,TX,,
2139,,,Austin,3881,/api/v1/venue/3881/,TX,"Austin, TX",
2140,"101 Constitution Avenue, N.W.",Suite 675 East,Washington,3882,/api/v1/venue/3882/,D.C.,,
2141,21111 Emmons Rd.,,Jackson,3883,/api/v1/venue/3883/,MI,JCC Space Center,49203
2142,1345 Connecticut Avenue NW,,Washington ,3884,/api/v1/venue/3884/,DC,The Big Hunt,
2143,1331 Pennsylvania Ave NW,,Washington ,3885,/api/v1/venue/3885/,DC,The JW Marriott,20004
2144,8017 Plaza Del Lago Drive,,Estero,3886,/api/v1/venue/3886/,FL,The Coconut Point Mall Courtyard ,
2145,53 D Street SE,,Washington,3887,/api/v1/venue/3887/,DC,,
2146,,,Dana Point,3888,/api/v1/venue/3888/,CA,"Dana Point, CA",
2147,200 Sable Oaks Drive,,South Portland ,3889,/api/v1/venue/3889/,ME,Portland Marriott At Sable Oaks,
2148,771 Somerset Street,,Somerset,3890,/api/v1/venue/3890/,NJ,The First Baptist Church of Lincoln Gardens ,
2149,9001 Arlington Boulevard,,Fairfax,3891,/api/v1/venue/3891/,VA,Kena Temple,22031
2150,,,Los Angeles ,3892,/api/v1/venue/3892/,CA,Home of Colleen and Bradley Bell,
2151,,,Medina,3893,/api/v1/venue/3893/,WA ,Home of Susan & Jeff Brotman ,
2152,621W 46th Street,,New York,3894,/api/v1/venue/3894/,NY ,Hudson Terrace,
2153,,,San Francisco ,3895,/api/v1/venue/3895/,CA ,Home of Nicola Miner & Robert Mailer Anderson ,
2154,"300 New Jersey Ave, NW",Suite 601,Washington,3896,/api/v1/venue/3896/,DC,VH Strategies,20001
2155,527 8th Street SE,,Washington,3897,/api/v1/venue/3897/,DC,Cava Mezze Restaurant,20003
2156,,,Columbia,3898,/api/v1/venue/3898/,SC,701 Whaley,
2157,208 S. Howard Avenue,,Tampa,3899,/api/v1/venue/3899/,FL,Mangroves,33606
2158,421 W. B Street,Great Room & Studios,San Diego,3900,/api/v1/venue/3900/,CA,W Hotel San Diego,
2159,1060 West Addison Street,,Chicago,3901,/api/v1/venue/3901/,IL,Wrigley Field,
2160,500 North Kingsbury Street,Summer Sun Deck,Chicago,3902,/api/v1/venue/3902/,IL,East Bank Club,
2161,465 California Street,,San Francisco ,3903,/api/v1/venue/3903/,CA,Julia Morgan Ballroom,
2162,534 Adams Avenue,,Montgomery,3904,/api/v1/venue/3904/,AL,Alabama Bankers Association,36104
2163,700 E Grand Ave,Navy Pier,Chicago,3905,/api/v1/venue/3905/,IL ,Riva Crab House,
2164,888 Broadway (at 19th Street),,New York,3906,/api/v1/venue/3906/,NY ,ABC Carpet & Home,
2165,1 N. Illinois Street,Conrad Hotel,Indianapolis ,3907,/api/v1/venue/3907/,IN ,Home of Dr. Woodrow Myers Jr.,
2166,55 Narragansett Ave,,Oak Bluffs,3908,/api/v1/venue/3908/,MA,Union Chapel,
2167,,,Miami,3909,/api/v1/venue/3909/,FL,Home of Maggie and Dr. J.P. Austin,
2168,455 Madison Avenue (at 50th Street),,New York,3910,/api/v1/venue/3910/,NY,The Palace Hotel,10022
2169,157 Biscayne Avenue,,Tampa,3911,/api/v1/venue/3911/,FL,Home of Mark Sena & Linda Saul-Sena,
2170,1701 West Muhammad Ali Boulevard,,Louisville,3912,/api/v1/venue/3912/,KY,Kentucky Center for African American Heritage,
2171,,,Corona del Mar,3913,/api/v1/venue/3913/,CA,Home of Jeff and Nancy Stack,
2172,,,Washington,3914,/api/v1/venue/3914/,DC,Home of Karen Dixon & Nan Schaffer,
2173,14860 North Northsight Boulevard,,Scottsdale,3915,/api/v1/venue/3915/,AZ,Scottsdale Gun Club,85260
2174,,,Atherton,3916,/api/v1/venue/3916/,CA,Home of Sheryl Sandberg & David Goldberg,
2175,60 State Street,33rd Floor,Boston,3917,/api/v1/venue/3917/,MA,The State Room,
2176,138 St. James Avenue,,Boston,3918,/api/v1/venue/3918/,MA,Fairmont Copley Plaza Hotel,
2177,99 E. 52nd Street (at Park Avenue),,New York,3919,/api/v1/venue/3919/,NY ,Four Season Restaurant,
2178,5630 E Nauni Valley Drive,,Paradise Valley,3920,/api/v1/venue/3920/,AZ,Home of Jason & Jordan Rose,85253
2179,"300 New Jersey Ave, NW",Suite 700,Washington,3921,/api/v1/venue/3921/,DC,,
2180,"300 New Jersey Ave, NW",Suite 700,Washington,3922,/api/v1/venue/3922/,DC,,
2181,"300 New Jersey Avenue, NW",Suite 700 ,Washington,3923,/api/v1/venue/3923/,DC,,
2182,"2033 M Street, NW",St. Gregory Hotel,Washington,3924,/api/v1/venue/3924/,DC,M Street Bar & Grill,20036
2183,,,New York,3925,/api/v1/venue/3925/,NY,Home of Michael Smith & James Costos,
2184,19 D Street SE,,Washington,3926,/api/v1/venue/3926/,DC,,20003
2185,"601 Thirteenth Street NW, Eleventh Floor South",The Homer Building ,Washington,3927,/api/v1/venue/3927/,DC,Office of BGR Group,
2186,1200 16th St. NW,,Washington,3928,/api/v1/venue/3928/,DC,The Jefferson Hotel,
2187,374 South Shore Drive,,Sarasota,3929,/api/v1/venue/3929/,FL,Githler Residence,
2188,,,Columbia,3930,/api/v1/venue/3930/,SC,,
2189,,,Columbia,3931,/api/v1/venue/3931/,SC,Multiple Locations,
2190,401 F Street NW,,Washington,3932,/api/v1/venue/3932/,DC,National Building Museum,
2191,"600 14th Street, NW",,Washington,3933,/api/v1/venue/3933/,DC,The Hamilton,
2192,901 K St. NW,Suite 900,Washington,3934,/api/v1/venue/3934/,DC,,
2193,,,Washington,3935,/api/v1/venue/3935/,DC,Home of Teresa Heinz Kerry & Sen. John Kerry,
2194,35 East 30th Street,Apt 6B,New York,3936,/api/v1/venue/3936/,NY,Home of Thomas Gensemer,
2195,117 W 4th St,,Austin,3937,/api/v1/venue/3937/,TX,Six Lounge,
2196,,,Augusta,3938,/api/v1/venue/3938/,GA,Augusta National Golf Club,
2197,2769 Continental Colony Pkwy,,Atlanta ,3939,/api/v1/venue/3939/,GA,Tyler Perry Studios,30331
2198,"710 East Capitol Street, NE",,Washington,3940,/api/v1/venue/3940/,DC,Eastgate,
2199,Ritz-Carlton 160 East Pearson St.,,Chicago,3941,/api/v1/venue/3941/,IL,Home of Cari & Michael Sacks,60611
2200,City University of New York,365 Fifth Avenue,New York,3942,/api/v1/venue/3942/,NY,Graduate Center-9th floor Skylight Room,10016
2201,6910 Bonheim Court,,McLean,3943,/api/v1/venue/3943/,VA,Runde Home,
2202,"601 Pennsylvania Ace NW, Suite 225",,,3944,/api/v1/venue/3944/,,,
2203,Greenwich Hotel,377 Greenwich Street,New York,3945,/api/v1/venue/3945/,NY,Locanda Verde,10013
2204,2020 Naamans Road,,Wilmington,3946,/api/v1/venue/3946/,DE,Harry's Savoy Grill,19810
2205,,,Newton,3947,/api/v1/venue/3947/,MA,Home of Susan Pravda & Gabor Garai,
2206,,,Newton,3948,/api/v1/venue/3948/,MA,"Newton, MA",
2207,1423 Q St NW,,Washington,3949,/api/v1/venue/3949/,DC,Home of Brian Breheny,
2208,23 Street & Hudson River,,New York,3950,/api/v1/venue/3950/,Ny,300 New York Bowling Chelsea Piers,
2209,,,Las Vegas,3951,/api/v1/venue/3951/,NV,,
2210,"Las Vegas, NV",,Las Vegas,3952,/api/v1/venue/3952/,NV,,
2211,,,Las Vegas,3953,/api/v1/venue/3953/,NV,TBD,
2212,,,Sea Island,3954,/api/v1/venue/3954/,GA,Sea Island,
2213,310 Mt Washington Hotel Rd ,,Bretton Woods,3955,/api/v1/venue/3955/,NH,Omni Mount Washington,03575
2214,2000 Busted Rock Road,,Meadows of Dan,3956,/api/v1/venue/3956/,VA,Primland Resort Meadows,24120
2215,,,White Sulphur Springs,3957,/api/v1/venue/3957/,WV,Greenbrier,
2216,,,Lone Wolf,3958,/api/v1/venue/3958/,OK,Quartz Mountain Lodge,
2217,,,Orlando,3959,/api/v1/venue/3959/,FL,Hard Rock Hotel,
2218,166 East St.,,Westwood,3960,/api/v1/venue/3960/,MA,Norfolk Golf Club,
2219,15 Arlington Street,,Boston,3961,/api/v1/venue/3961/,MA,The Taj Boston Hotel ,02116
2220,,,,3962,/api/v1/venue/3962/,,The Home of Margaret and John Ruttenberg,
2221,,,Solomon's Island,3963,/api/v1/venue/3963/,MD,TBD,
2222,2567 Silver Cloud Court ,,Park City,3964,/api/v1/venue/3964/,UT,Home of Gary and Katharine Lauer,84060
2223,"555 13th Street, NW",,Washington,3965,/api/v1/venue/3965/,DC,,
2224,"555 13th Street, NW",,Washington,3966,/api/v1/venue/3966/,DC,"Hogan Lovells, LLP",
2225,"2099 Pennsylvania Avenue, NW",Suite 100,Washington,3967,/api/v1/venue/3967/,DC,Holland & Knight,20006
2226,2200 Locust Street,,Philadelphia,3968,/api/v1/venue/3968/,PA,,
2227,55 Music Concourse Drive ,,"San Francisco,",3969,/api/v1/venue/3969/,CA,California Academy of Sciences,94118
2228,,,San Francisco,3970,/api/v1/venue/3970/,CA,Home of Marc & Lynne Benioff,
2229,31 Rue St. Guillaume 75007,,Paris,3971,/api/v1/venue/3971/,France,La Maison de Verre,
2230,3 rue de l'Eveche,,Geneva,3972,/api/v1/venue/3972/,CH,Home of Charles C. Adams Jr. and Vera Adams,1204
2231,308 North 2nd Avenue,,Phoenix,3973,/api/v1/venue/3973/,AZ,Crescent Ballroom,
2232,3555 South Ocean Drive,,Hollywood,3974,/api/v1/venue/3974/,FL,The Westin Diplomat Hotel,33019
2233,28 Lloyd Point Drive,,Lloyd Harbor ,3975,/api/v1/venue/3975/,NY,Home of Jon & Robert Cooper,11743
2234,888 Park Ave.,,New York,3976,/api/v1/venue/3976/,NY,Home of Caroline Kennedy & Ed Schlossberg,10075
2235,One Jelly Belly Lane,,Fairfield,3977,/api/v1/venue/3977/,CA,Jelly Belly Candy Company,94533
2236,Door to steps next to H-144,,Washington ,3978,/api/v1/venue/3978/,DC,Captiol Steps,
2237,Door to steps next to H-144,,Washington,3979,/api/v1/venue/3979/,DC,Capitol Steps,
2238,"101 Constitution Avenue, N.W.",9th Floor West,Washington,3980,/api/v1/venue/3980/,DC,,
2239,,,Atlanta,3981,/api/v1/venue/3981/,GA,Home of Tyler Perry,
2240,539 Tremont Street,Boston Center for the Arts,Boston,3982,/api/v1/venue/3982/,MA,The Cyclorama,
2241,Trump Tower,725 Fifth Ave.,New York,3983,/api/v1/venue/3983/,NY,Home of Melania & Donald Trump,10022
2242,N. Swan Road,,Tucson,3984,/api/v1/venue/3984/,AZ,McMahon's Prime Steakhouse,85712
2243,300 Mill Road,,Medford,3985,/api/v1/venue/3985/,NY,Mill Pond Country Club,11763
2244,,,McLean,3986,/api/v1/venue/3986/,VA,Home of Terry McAuliffe,
2245,505 Cypress Drive,,Mountain View,3987,/api/v1/venue/3987/,CA,Clubhouse,
2246,,,Rock Hall,3988,/api/v1/venue/3988/,MD,Rock Hall Marina,
2247,,,Windermere ,3989,/api/v1/venue/3989/,FL,Home of Vince Carter,
2248,119 Fort Road,Southern Maine Community College,South Portland,3990,/api/v1/venue/3990/,ME,Hutchinson Union Building (HUB) Gymnasium,
2249,7 Congress Square,,Portland,3991,/api/v1/venue/3991/,ME,Portland Museum of Art,
2250,,,Houston,3992,/api/v1/venue/3992/,TX,Home of Dina Alsowayel & Tony Chase,
2251,17 East Monroe Street,,Chicago,3993,/api/v1/venue/3993/,IL,Palmer House Hilton,
2252,85 Prince Street,,West Newton,3994,/api/v1/venue/3994/,MA,Home of Treff LaFleche,
2253,"1127 Connecticut Avenue, NW",,Washington,3995,/api/v1/venue/3995/,DC,Mayflower Hotel,
2254,"1127 Connecticut Avenue, NW",,Washington,3996,/api/v1/venue/3996/,DC,Mayflower Hotel,
2255,35 East 18 Street,at Broadway,New York,3997,/api/v1/venue/3997/,NY,ABC Kitchen,
2256,28 Kingston Street,,Boston,3998,/api/v1/venue/3998/,MA,The Goodlife,
2257,665 3rd Street,,San Francisco ,3999,/api/v1/venue/3999/,CA,Founder's Den,
2258,60 East 65th Street,,New York,4000,/api/v1/venue/4000/,NY,Daniel,
2259,28 Bridgeside Blvd. ,Motley Rice Building,Charleston,4001,/api/v1/venue/4001/,SC,Harborside East,
2260,3139 Bay Shore Rd.,,Sarasota,4002,/api/v1/venue/4002/,FL,Home of Caren Lobo,
2261,501 5th Avenue NE,,St. Petersburg,4003,/api/v1/venue/4003/,FL,The Vinoy Renaissance,
2262,2501 Wilshire Boulevard,,Los Angeles,4004,/api/v1/venue/4004/,CA,La Fonda Supper Club,
2263,7250 Melrose Avenue,,Los Angeles,4005,/api/v1/venue/4005/,CA,The Parlor Hollywood,
2264,10306 E. Calle de las Brisas,,Scottsdale,4006,/api/v1/venue/4006/,AZ,Home of Jerry & Marilyn Hayden,
2265,"101 Constitution Avenue, N.W.",Suite 600 West,Washington,4007,/api/v1/venue/4007/,DC,,20001
2266,2111 Woodmont Road,Belle Haven Neighborhood,Alexandria ,4008,/api/v1/venue/4008/,VA,Home of Jackie & Tim Locke,
2267,"101 Constitution Avenue, NW",Suite 400 West,Washington,4009,/api/v1/venue/4009/,DC,,20001
2268,,,,4010,/api/v1/venue/4010/,,Home of Dorothy & Terry McAuliffe,
2269,,,McLean,4011,/api/v1/venue/4011/,VA,Home of Dorothy & Terry McAuliffe,
2270,One Federal Street,,Boston,4012,/api/v1/venue/4012/,MA,Offices of Bingham McCutchen,
2271,412 Prince Street,,Alexandria,4013,/api/v1/venue/4013/,VA,Home of Cindy and Rusty Conner,22314
2272,3146 East Camelback Road,,Phoenix,4014,/api/v1/venue/4014/,AZ,Delux,85017
2273,12294 Archer Avenue,,Lemont,4015,/api/v1/venue/4015/,IL,Cog Hill Golf & Country Club,60439
2274,330 East Main Street,,Aspen,4016,/api/v1/venue/4016/,CO,Hotel Jerome,81611
2275,122 Market St.,,Lewes,4017,/api/v1/venue/4017/,DE,The Inn at Canal Square,19958
2276,"101 Constitution Avenue, NW",Suite 600 West,Washington,4018,/api/v1/venue/4018/,DC,Van Scoyoc Associates,20001
2277,620 T St. NW,,Washington,4019,/api/v1/venue/4019/,DC,The Historic Howard Theatre,20001-5117
2278,230 2nd Street SE,,Washington,4020,/api/v1/venue/4020/,DC,Hill Townhouse,
2279,20900 Oakwood Boulevard,,Dearborn,4021,/api/v1/venue/4021/,MI,Henry Ford Museum,48124
2280,150 3rd Avenue South,21st Floor,Nashville,4022,/api/v1/venue/4022/,TN,The Pinnacle at Symphony Place,37201
2281,1001 Cass Street,,Omaha,4023,/api/v1/venue/4023/,NE,Hilton Omaha Hotel,
2282,1908 Girard Avenue South,,Minneapolis,4024,/api/v1/venue/4024/,MN,Home of Karin Birkeland & Lee Mitau,55403
2283,801 Mt Vernon Place NW,,Washington,4025,/api/v1/venue/4025/,DC,The Walter E. Washington Convention Center,20001
2284,301 Grant Street,One Oxford Centre Suite 411,Pittsburgh,4026,/api/v1/venue/4026/,PA,The Rivers Club,
