,bioguide_id,birthdate,cid,comments,congress_office,exit_code,facebook_id,fax,feccandid,first_elected,firstlast,gender,lastname,office,party_x,phone,twitter_id,votesmart_id,webform,website,youtube_url,affiliate,bioguide,crp_id,district,id,image_available,name,party_y,resource_uri,state,title
855,,,,,,,,,,,,,,,,,,,,,,,,,,18976.0,,Republican Party of Kentucky,,/api/v1/lawmaker/18976/,,
856,,,,,,,,,,,,,,,,,,,,,,,,,,18977.0,,Kathleen Peters,,/api/v1/lawmaker/18977/,,Candidate
857,,,,,,,,,,,,,,,,,,,,,,,,,18,18978.0,,Ellen Andel,R,/api/v1/lawmaker/18978/,FL,Candidate
858,,,,,,,,,,,,,,,,,,,,,,,,,,18979.0,,Mort Levine,,/api/v1/lawmaker/18979/,,Mayor
859,,,,,,,,,,,,,,,,,,,,,,,,,,18980.0,,Bill Greene,,/api/v1/lawmaker/18980/,,Vice Mayor
860,,,,,,,,,,,,,,,,,,,,,,,,,,18981.0,,Dawn Pardo,,/api/v1/lawmaker/18981/,,Chair Pro Tem
861,,,,,,,,,,,,,,,,,,,,,,,,,,18982.0,,Robert P. Astorino,,/api/v1/lawmaker/18982/,,
862,,,,,,,,,,,,,,,,,,,,,,,,,,18983.0,,Steve Crisafulli,R,/api/v1/lawmaker/18983/,FL,State Rep.
863,,,,,,,,,,,,,,,,,,,,,,,,,,18984.0,,Will Weatherford,R,/api/v1/lawmaker/18984/,FL,State Rep.
864,,,,,,,,,,,,,,,,,,,,,,,,,,18985.0,,American Principles Projet,,/api/v1/lawmaker/18985/,,
865,,,,,,,,,,,,,,,,,,,,,,,,,,18986.0,,Tommy Wells,,/api/v1/lawmaker/18986/,DC,Candidate
866,,,,,,,,,,,,,,,,,,,,,,,,,7,18987.0,,Igor Birman,R,/api/v1/lawmaker/18987/,CA,Candidate
867,,,,,,,,,,,,,,,,,,,,,,,,,,18988.0,,Ellen Corbett,,/api/v1/lawmaker/18988/,,
868,,,,,,,,,,,,,,,,,,,,,,,,,,18989.0,,Eric Schneiderman,D,/api/v1/lawmaker/18989/,NY,Attorney Genera
869,,,,,,,,,,,,,,,,,,,,,,,,,,18990.0,,Katrina Pierson,,/api/v1/lawmaker/18990/,,
870,,,,,,,,,,,,,,,,,,,,,,,,,,18991.0,,Nancy Wyman,,/api/v1/lawmaker/18991/,CT,Lt. Gov.
871,,,,,,,,,,,,,,,,,,,,,,,,,,18993.0,,Chris Arbutine,,/api/v1/lawmaker/18993/,FL,Mayor
872,,,,,,,,,,,,,,,,,,,,,,,,,,18994.0,,Larry Ahern,R,/api/v1/lawmaker/18994/,FL,State Rep.
873,,,,,,,,,,,,,,,,,,,,,,,,,,18995.0,,Ed Hooper,R,/api/v1/lawmaker/18995/,FL,State Rep.
874,,,,,,,,,,,,,,,,,,,,,,,,,,18996.0,,Doreen DiPolito,,/api/v1/lawmaker/18996/,,City Council me
875,,,,,,,,,,,,,,,,,,,,,,,,,,18997.0,,Janet Long,,/api/v1/lawmaker/18997/,FL,County Commissi
876,,,,,,,,,,,,,,,,,,,,,,,,,,18998.0,,Carlen Petersen,,/api/v1/lawmaker/18998/,FL,Fmr. City Counc
877,,,,,,,,,,,,,,,,,,,,,,,,,6,19000.0,,Dan Bongino,R,/api/v1/lawmaker/19000/,MD,Rep. Candidate
878,,,,,,,,,,,,,,,,,,,,,,,,,,19001.0,,John Chapman,R,/api/v1/lawmaker/19001/,,Candidate
879,,,,,,,,,,,,,,,,,,,,,,,,,,19002.0,,John Chapman,R,/api/v1/lawmaker/19002/,,Candidate
880,,,,,,,,,,,,,,,,,,,,,,,,,,19003.0,,Charlie Baker,,/api/v1/lawmaker/19003/,MA,Gov. Candidate
881,,,,,,,,,,,,,,,,,,,,,,,,,,19004.0,,Jim Banks,R,/api/v1/lawmaker/19004/,IN,State Senator
882,,,,,,,,,,,,,,,,,,,,,,,,,,19005.0,,Kitty Dukakis,,/api/v1/lawmaker/19005/,,
883,,,,,,,,,,,,,,,,,,,,,,,,,,19006.0,,Michael Dukakis,,/api/v1/lawmaker/19006/,,
884,,,,,,,,,,,,,,,,,,,,,,,,,,19007.0,,Jonathan Stickland,R,/api/v1/lawmaker/19007/,TX,State Rep.
885,,,,,,,,,,,,,,,,,,,,,,,,,,19009.0,,Bert Miller,,/api/v1/lawmaker/19009/,,Candidate
886,,,,,,,,,,,,,,,,,,,,,,,,,,19010.0,,Edward Rendell,D,/api/v1/lawmaker/19010/,PA,Fmr. Gov.
887,,,,,,,,,,,,,,,,,,,,,,,,,,19011.0,,Erika Harold,,/api/v1/lawmaker/19011/,,Candidate
888,,,,,,,,,,,,,,,,,,,,,,,,,,19012.0,,,,/api/v1/lawmaker/19012/,,American Family
889,,,,,,,,,,,,,,,,,,,,,,,,,,19013.0,,American Family Voices,,/api/v1/lawmaker/19013/,,
890,,,,,,,,,,,,,,,,,,,,,,,,,,19015.0,,David Jolly,R,/api/v1/lawmaker/19015/,FL,Candidate
891,,,,,,,,,,,,,,,,,,,,,,,,,,19016.0,,Don Gaetz,R,/api/v1/lawmaker/19016/,FL,State Senator
892,,,,,,,,,,,,,,,,,,,,,,,,,,19017.0,,Andy Gardiner,R,/api/v1/lawmaker/19017/,FL,State Senator
893,,,,,,,,,,,,,,,,,,,,,,,,,,19018.0,,Jeff Brandes,R,/api/v1/lawmaker/19018/,FL,State Senator
894,,,,,,,,,,,,,,,,,,,,,,,,,,19019.0,,Jack Latvala,R,/api/v1/lawmaker/19019/,FL,State Senator
895,,,,,,,,,,,,,,,,,,,,,,,,,,19020.0,,James Grant,R,/api/v1/lawmaker/19020/,FL,State Rep.
896,,,,,,,,,,,,,,,,,,,,,,,,,,19021.0,,Kathleen Peters,R,/api/v1/lawmaker/19021/,FL,State Rep.
897,,,,,,,,,,,,,,,,,,,,,,,,,,19022.0,,Condoleeza Rice,R,/api/v1/lawmaker/19022/,,Fmr. Secretary 
898,,,,,,,,,,,,,,,,,,,,,,,,,03,19023.0,,Aimee Belgard,D,/api/v1/lawmaker/19023/,NJ,Candidate
899,,,,,,,,,,,,,,,,,,,,,,,,,06,19024.0,,Michael Parrish,D,/api/v1/lawmaker/19024/,PA,Candidate
900,,,,,,,,,,,,,,,,,,,,,,,,,08,19025.0,,Kevin Strouse,D,/api/v1/lawmaker/19025/,PA,Candidate
901,,,,,,,,,,,,,,,,,,,,,,,,,,19026.0,,Americans for Spring Training,,/api/v1/lawmaker/19026/,,
902,,,,,,,,,,,,,,,,,,,,,,,,,,19028.0,,Mark Critz,D,/api/v1/lawmaker/19028/,PA,Lt. Gov. Candid
903,,,,,,,,,,,,,,,,,,,,,,,,,,19029.0,,Greater New Braunfels Chamber of Commerce,,/api/v1/lawmaker/19029/,TX,
904,,,,,,,,,,,,,,,,,,,,,,,,,,19033.0,,Diane Harkey,R,/api/v1/lawmaker/19033/,CA,State Rep.
905,,,,,,,,,,,,,,,,,,,,,,,,,,19034.0,,Mimi Walters,R,/api/v1/lawmaker/19034/,CA,State Senator
906,,,,,,,,,,,,,,,,,,,,,,,,,,19035.0,,Californians for a House Majority,R,/api/v1/lawmaker/19035/,,
907,,,,,,,,,,,,,,,,,,,,,,,,,,19037.0,,Tate Reeves,R,/api/v1/lawmaker/19037/,MS,Lt. Gov.
908,,,,,,,,,,,,,,,,,,,,,,,,,,19038.0,,Brian Nestande,R,/api/v1/lawmaker/19038/,CA,Candidate
909,,,,,,,,,,,,,,,,,,,,,,,,,,19039.0,,Bob Barr,R,/api/v1/lawmaker/19039/,GA,Candidate
910,,,,,,,,,,,,,,,,,,,,,,,,,,19040.0,,Steve Adams,R,/api/v1/lawmaker/19040/,CA,Candidate
911,,,,,,,,,,,,,,,,,,,,,,,,,13,19041.0,,David Green,D,/api/v1/lawmaker/19041/,IL,Candidate
912,,,,,,,,,,,,,,,,,,,,,,,,,4,19042.0,,Nancy Hoyt,R,/api/v1/lawmaker/19042/,MD,Candidate
913,,,,,,,,,,,,,,,,,,,,,,,,,,19043.0,,Asa Hutchinson,R,/api/v1/lawmaker/19043/,AR,Candidate for G
914,,,,,,,,,,,,,,,,,,,,,,,,,,19044.0,,Debra Bowen,D,/api/v1/lawmaker/19044/,CA,Secretary of St
915,,,,,,,,,,,,,,,,,,,,,,,,,,19045.0,,Bill Lockyer,D,/api/v1/lawmaker/19045/,CA,Treasurer
916,,,,,,,,,,,,,,,,,,,,,,,,,,19046.0,,John Chiang,D,/api/v1/lawmaker/19046/,CA,Controller
917,,,,,,,,,,,,,,,,,,,,,,,,,,19047.0,,John Chiang,D,/api/v1/lawmaker/19047/,CA,Controller
918,,,,,,,,,,,,,,,,,,,,,,,,,,19048.0,,Dave Jones,D,/api/v1/lawmaker/19048/,CA,Insurance Commi
919,,,,,,,,,,,,,,,,,,,,,,,,,,19049.0,,John A. Perez,D,/api/v1/lawmaker/19049/,CA,State Rep.
920,,,,,,,,,,,,,,,,,,,,,,,,,,19050.0,,Toni Atkins,D,/api/v1/lawmaker/19050/,CA,State Rep.
921,,,,,,,,,,,,,,,,,,,,,,,,,,19051.0,,Kevin De Leon,D,/api/v1/lawmaker/19051/,CA,State Senator
922,,,,,,,,,,,,,,,,,,,,,,,,,,19052.0,,Democrats Abroad,,/api/v1/lawmaker/19052/,,
923,,,,,,,,,,,,,,,,,,,,,,,,,,19053.0,,Harris County Republican Party,,/api/v1/lawmaker/19053/,,
924,,,,,,,,,,,,,,,,,,,,,,,,,,19054.0,,Bakari Sellers,D,/api/v1/lawmaker/19054/,SC,State Rep.
925,,,,,,,,,,,,,,,,,,,,,,,,,,19055.0,,Seth Magaziner,D,/api/v1/lawmaker/19055/,RI,Candidate for T
926,,,,,,,,,,,,,,,,,,,,,,,,,,19056.0,,Jim Durkin,R,/api/v1/lawmaker/19056/,IL,State Rep.
927,,,,,,,,,,,,,,,,,,,,,,,,,,19057.0,,Cerro Gordo County Republicans,R,/api/v1/lawmaker/19057/,IA,
928,,,,,,,,,,,,,,,,,,,,,,,,,,19059.0,,John Hickenlooper,D,/api/v1/lawmaker/19059/,CO,Gov.
929,,,,,,,,,,,,,,,,,,,,,,,,,,19060.0,,Monroe County Democratic Party,,/api/v1/lawmaker/19060/,,
930,,,,,,,,,,,,,,,,,,,,,,,,,,19061.0,,Mike McFadden,R,/api/v1/lawmaker/19061/,MN,Candidate
931,,,,,,,,,,,,,,,,,,,,,,,,,,19062.0,,Rudy Boschwitz,,/api/v1/lawmaker/19062/,MN,Fmr. Sen.
932,,,,,,,,,,,,,,,,,,,,,,,,,,19063.0,,Darryl Jackson,D,/api/v1/lawmaker/19063/,SC,State Senator
933,,,,,,,,,,,,,,,,,,,,,,,,,,19064.0,,Karl Allen,D,/api/v1/lawmaker/19064/,SC,State Senator
934,,,,,,,,,,,,,,,,,,,,,,,,,,19065.0,,Marlon Kimpson,D,/api/v1/lawmaker/19065/,SC,State Senator
935,,,,,,,,,,,,,,,,,,,,,,,,,,19066.0,,Mia McLeod,D,/api/v1/lawmaker/19066/,SC,State Rep.
936,,,,,,,,,,,,,,,,,,,,,,,,,,19067.0,,Bill Clyburn,D,/api/v1/lawmaker/19067/,SC,State Rep.
937,,,,,,,,,,,,,,,,,,,,,,,,,,19068.0,,Harold Mitchell,D,/api/v1/lawmaker/19068/,SC,State Rep.
938,,,,,,,,,,,,,,,,,,,,,,,,,,19069.0,,Terry Alexander,D,/api/v1/lawmaker/19069/,SC,State Rep.
939,,,,,,,,,,,,,,,,,,,,,,,,,,19070.0,,Democratic Governors Association,D,/api/v1/lawmaker/19070/,,
940,,,,,,,,,,,,,,,,,,,,,,,,,,19071.0,,Concord-Merrimack County Republicans,R,/api/v1/lawmaker/19071/,NH,
941,,,,,,,,,,,,,,,,,,,,,,,,,,19072.0,,Maryland Liberty PAC,,/api/v1/lawmaker/19072/,MD,
942,,,,,,,,,,,,,,,,,,,,,,,,,,19073.0,,Williamson County Republican Party,R,/api/v1/lawmaker/19073/,TX,
943,,,,,,,,,,,,,,,,,,,,,,,,,33,19074.0,,Marianne Williamson,I,/api/v1/lawmaker/19074/,CA,Candidate
944,,,,,,,,,,,,,,,,,,,,,,,,,21,19075.0,,Amanda Renteria,D,/api/v1/lawmaker/19075/,CA,Candidate
945,,,,,,,,,,,,,,,,,,,,,,,,,,19076.0,,Hawaii Republican Party,,/api/v1/lawmaker/19076/,,
946,,,,,,,,,,,,,,,,,,,,,,,,,,19077.0,,Aces and Angels Foundation,,/api/v1/lawmaker/19077/,,
947,,,,,,,,,,,,,,,,,,,,,,,,,,19078.0,,Carlos Lopez-Cantera,R,/api/v1/lawmaker/19078/,FL,Lt. Gov.
948,,,,,,,,,,,,,,,,,,,,,,,,,,19079.0,,Jefferson County Republican Party,R,/api/v1/lawmaker/19079/,KY,
949,,,,,,,,,,,,,,,,,,,,,,,,,,19081.0,,Broward Democratic Party,,/api/v1/lawmaker/19081/,,
950,,,,,,,,,,,,,,,,,,,,,,,,,4,19082.0,,James Lee Witt,D,/api/v1/lawmaker/19082/,AR,Candidate
951,,,,,,,,,,,,,,,,,,,,,,,,,,19083.0,,Delvis Dutton,R,/api/v1/lawmaker/19083/,GA,State Rep.
952,,,,,,,,,,,,,,,,,,,,,,,,,,19084.0,,John L. Scott Jr.,D,/api/v1/lawmaker/19084/,SC,State Senator
953,,,,,,,,,,,,,,,,,,,,,,,,,,19085.0,,Pete Aguilar,D,/api/v1/lawmaker/19085/,CA,
954,,,,,,,,,,,,,,,,,,,,,,,,,,19086.0,,Alex Mooney,R,/api/v1/lawmaker/19086/,WV,Candidate
955,,,,,,,,,,,,,,,,,,,,,,,,,,19087.0,,Young Conservatives Coalition,,/api/v1/lawmaker/19087/,,
956,,,,,,,,,,,,,,,,,,,,,,,,,,19089.0,,House Democratic Campaign Committee,D,/api/v1/lawmaker/19089/,ME,
957,,,,,,,,,,,,,,,,,,,,,,,,,,19090.0,,Mark Eves,D,/api/v1/lawmaker/19090/,ME,State Rep.
958,,,,,,,,,,,,,,,,,,,,,,,,,,19091.0,,Seth Berry,D,/api/v1/lawmaker/19091/,ME,State Rep.
959,,,,,,,,,,,,,,,,,,,,,,,,,,19092.0,,Jeff McCabe,D,/api/v1/lawmaker/19092/,ME,State Rep.
960,,,,,,,,,,,,,,,,,,,,,,,,,,19093.0,,Boys and Girls Club of Long Beach,,/api/v1/lawmaker/19093/,,
961,,,,,,,,,,,,,,,,,,,,,,,,,,19094.0,,Deval Patrick,D,/api/v1/lawmaker/19094/,MA,Gov.
962,,,,,,,,,,,,,,,,,,,,,,,,,,19095.0,,Maine Senate Republican Majority,R,/api/v1/lawmaker/19095/,ME,
963,,,,,,,,,,,,,,,,,,,,,,,,,,19096.0,,National Apartment Association ,,/api/v1/lawmaker/19096/,,
964,,,,,,,,,,,,,,,,,,,,,,,,,,19097.0,,Senate Democratic Campaign Committee,D,/api/v1/lawmaker/19097/,ME,
965,,,,,,,,,,,,,,,,,,,,,,,,,,19098.0,,Kim Reynolds,R,/api/v1/lawmaker/19098/,IA,Lt. Gov.
966,,,,,,,,,,,,,,,,,,,,,,,,,,19099.0,,Matt Schultz,R,/api/v1/lawmaker/19099/,IA,Secretary of St
967,,,,,,,,,,,,,,,,,,,,,,,,,,19100.0,,Bill Northey,R,/api/v1/lawmaker/19100/,IA,Secretary of Ag
968,,,,,,,,,,,,,,,,,,,,,,,,,,19101.0,,Mary Mosiman,R,/api/v1/lawmaker/19101/,IA,State Auditor
969,,,,,,,,,,,,,,,,,,,,,,,,,,19102.0,,Kraig Paulsen,R,/api/v1/lawmaker/19102/,IA,State Rep.
970,,,,,,,,,,,,,,,,,,,,,,,,,,19103.0,,Linda Upmeyer,R,/api/v1/lawmaker/19103/,IA,State Rep.
971,,,,,,,,,,,,,,,,,,,,,,,,,,19104.0,,Bill Dix,R,/api/v1/lawmaker/19104/,IA,State Senator
972,,,,,,,,,,,,,,,,,,,,,,,,,,19105.0,,Hamilton County Republican Party,R,/api/v1/lawmaker/19105/,OH,
973,,,,,,,,,,,,,,,,,,,,,,,,,,19106.0,,Josh Shapiro,D,/api/v1/lawmaker/19106/,PA,County Commissi
974,,,,,,,,,,,,,,,,,,,,,,,,,26,19107.0,,Carlos Curbelo,R,/api/v1/lawmaker/19107/,FL,Candidate
975,,,,,,,,,,,,,,,,,,,,,,,,,,19108.0,,Bob Beauprez,R,/api/v1/lawmaker/19108/,CO,Gov. Candidate
976,,,,,,,,,,,,,,,,,,,,,,,,,,19109.0,,Wayne Williams,R,/api/v1/lawmaker/19109/,CO,Candidate
977,,,,,,,,,,,,,,,,,,,,,,,,,,19110.0,,Gary Hart,D,/api/v1/lawmaker/19110/,CO,Fmr. Sen.
978,,,,,,,,,,,,,,,,,,,,,,,,,,19111.0,,L. Brooks Patterson,R,/api/v1/lawmaker/19111/,MI,County Executiv
979,,,,,,,,,,,,,,,,,,,,,,,,,11,19112.0,,Dave Trott,R,/api/v1/lawmaker/19112/,MI,Candidate
980,,,,,,,,,,,,,,,,,,,,,,,,,,19113.0,,Christian Miele,R,/api/v1/lawmaker/19113/,MD,
981,,,,,,,,,,,,,,,,,,,,,,,,,,19114.0,,Bob Ehrlich,R,/api/v1/lawmaker/19114/,MD,Fmr. Gov.
982,,,,,,,,,,,,,,,,,,,,,,,,,12,19115.0,,Rick W. Allen,R,/api/v1/lawmaker/19115/,GA,Candidate
983,,,,,,,,,,,,,,,,,,,,,,,,,,19116.0,,Bradley County Republican Party,R,/api/v1/lawmaker/19116/,TN,
984,,,,,,,,,,,,,,,,,,,,,,,,,,19117.0,,Tennessee Republican Party,R,/api/v1/lawmaker/19117/,TN,
985,,,,,,,,,,,,,,,,,,,,,,,,,8,19118.0,,Lavern Chatman,D,/api/v1/lawmaker/19118/,VA,Candidate
986,,,,,,,,,,,,,,,,,,,,,,,,,,19119.0,,Mark Harris,R,/api/v1/lawmaker/19119/,NC,Candidate
987,,,,,,,,,,,,,,,,,,,,,,,,,,19120.0,,Jimmy Carter,D,/api/v1/lawmaker/19120/,,Fmr. President
988,,,,,,,,,,,,,,,,,,,,,,,,,13,19121.0,,Mike Walrond,D,/api/v1/lawmaker/19121/,NY,Candidate
989,,,,,,,,,,,,,,,,,,,,,,,,,,19122.0,,McSally Tobin Victory Committee,,/api/v1/lawmaker/19122/,,
990,,,,,,,,,,,,,,,,,,,,,,,,,,19123.0,,Dan Quayle,R,/api/v1/lawmaker/19123/,,Fmr. Vice Presi
991,,,,,,,,,,,,,,,,,,,,,,,,,,19124.0,,Fife Symington,,/api/v1/lawmaker/19124/,,Fmr. Gov.
992,,,,,,,,,,,,,,,,,,,,,,,,,,19125.0,,Jim Waring,,/api/v1/lawmaker/19125/,,City Councilman
993,,,,,,,,,,,,,,,,,,,,,,,,,,19126.0,,Grant Woods,,/api/v1/lawmaker/19126/,AZ,Fmr. Attorney G
994,,,,,,,,,,,,,,,,,,,,,,,,,2,19127.0,,Patrick Henry Hays,D,/api/v1/lawmaker/19127/,AR,Candidate
995,,,,,,,,,,,,,,,,,,,,,,,,,,19128.0,,Michigan Democratic Party,D,/api/v1/lawmaker/19128/,MI,
996,,,,,,,,,,,,,,,,,,,,,,,,,,19129.0,,Jack Markell,D,/api/v1/lawmaker/19129/,DE,Gov.
997,,,,,,,,,,,,,,,,,,,,,,,,,,19130.0,,Ras Baraka,D,/api/v1/lawmaker/19130/,,Candidate for M
998,,,,,,,,,,,,,,,,,,,,,,,,,,19131.0,,Kasim Reed,D,/api/v1/lawmaker/19131/,,Mayor
999,,,,,,,,,,,,,,,,,,,,,,,,,,19132.0,,Richard Codey,D,/api/v1/lawmaker/19132/,,State Senator
1000,,,,,,,,,,,,,,,,,,,,,,,,,,19133.0,,Thomas Giblin,D,/api/v1/lawmaker/19133/,,State Rep.
1001,,,,,,,,,,,,,,,,,,,,,,,,,,19134.0,,Steven Fulop,D,/api/v1/lawmaker/19134/,,Mayor
1002,,,,,,,,,,,,,,,,,,,,,,,,,,19135.0,,Sharpe James,D,/api/v1/lawmaker/19135/,,Fmr. Mayor
1003,,,,,,,,,,,,,,,,,,,,,,,,,,19136.0,,Carroll County Republican Committee,R,/api/v1/lawmaker/19136/,NH,
1004,,,,,,,,,,,,,,,,,,,,,,,,,,19137.0,,Nathan Deal,R,/api/v1/lawmaker/19137/,GA,Gov.
1005,,,,,,,,,,,,,,,,,,,,,,,,,,19138.0,,Casey Cagle,R,/api/v1/lawmaker/19138/,GA,Lt. Gov.
1006,,,,,,,,,,,,,,,,,,,,,,,,,,19139.0,,David Ralston,R,/api/v1/lawmaker/19139/,GA,State Rep.
1007,,,,,,,,,,,,,,,,,,,,,,,,,,19140.0,,David Shafer,R,/api/v1/lawmaker/19140/,GA,State Senator
1008,,,,,,,,,,,,,,,,,,,,,,,,,,19141.0,,Jan Jones,R,/api/v1/lawmaker/19141/,GA,State Rep.
1009,,,,,,,,,,,,,,,,,,,,,,,,,,19142.0,,Brian Kemp,R,/api/v1/lawmaker/19142/,GA,Secretary of St
1010,,,,,,,,,,,,,,,,,,,,,,,,,,19143.0,,John Barge,R,/api/v1/lawmaker/19143/,GA,School Superint
1011,,,,,,,,,,,,,,,,,,,,,,,,,,19144.0,,Ralph Hudgens,R,/api/v1/lawmaker/19144/,GA,Commissioner
1012,,,,,,,,,,,,,,,,,,,,,,,,,,19145.0,,Chuck Eaton,R,/api/v1/lawmaker/19145/,GA,Commissioner
1013,,,,,,,,,,,,,,,,,,,,,,,,,,19146.0,,Doug Everett,R,/api/v1/lawmaker/19146/,GA,Commissioner
1014,,,,,,,,,,,,,,,,,,,,,,,,,,19147.0,,Sam Olens,R,/api/v1/lawmaker/19147/,GA,Attorney Genera
1015,,,,,,,,,,,,,,,,,,,,,,,,,,19148.0,,Gary Black,R,/api/v1/lawmaker/19148/,GA,Commissioner
1016,,,,,,,,,,,,,,,,,,,,,,,,,,19149.0,,Mark Butler,R,/api/v1/lawmaker/19149/,GA,Commissioner
1017,,,,,,,,,,,,,,,,,,,,,,,,,,19150.0,,Tim Echols,R,/api/v1/lawmaker/19150/,GA,Commissioner
1018,,,,,,,,,,,,,,,,,,,,,,,,,,19151.0,,Stan Wise,R,/api/v1/lawmaker/19151/,GA,Commissioner
1019,,,,,,,,,,,,,,,,,,,,,,,,,,19152.0,,Lauren McDonald Jr.,R,/api/v1/lawmaker/19152/,GA,Commissioner
1020,,,,,,,,,,,,,,,,,,,,,,,,,,19153.0,,T.W. Shannon,R,/api/v1/lawmaker/19153/,OK,
1021,,,,,,,,,,,,,,,,,,,,,,,,,26,19154.0,,Jeff Gorell,R,/api/v1/lawmaker/19154/,CA,Candidate
1022,,,,,,,,,,,,,,,,,,,,,,,,,,19155.0,,Ron Dermer,,/api/v1/lawmaker/19155/,,Israeli Ambassa
1023,,,,,,,,,,,,,,,,,,,,,,,,,,19156.0,,Rockingham County Republican Committee,R,/api/v1/lawmaker/19156/,NH,
1024,,,,,,,,,,,,,,,,,,,,,,,,,4,19157.0,,Warren Christopher,D,/api/v1/lawmaker/19157/,MD,Candidate
1025,,,,,,,,,,,,,,,,,,,,,,,,,,19158.0,,Betsy Allen Davis,,/api/v1/lawmaker/19158/,,Mayor
1026,,,,,,,,,,,,,,,,,,,,,,,,,,19159.0,,Nassau County Democratic Committee,D,/api/v1/lawmaker/19159/,NY,
1027,,,,,,,,,,,,,,,,,,,,,,,,,10,19160.0,,John Foust,D,/api/v1/lawmaker/19160/,VA,Candidate
1028,,,,,,,,,,,,,,,,,,,,,,,,,,19161.0,,Scott Brown,R,/api/v1/lawmaker/19161/,NH,Candidate
1029,,,,,,,,,,,,,,,,,,,,,,,,,,19162.0,,Mark White,D,/api/v1/lawmaker/19162/,TX,Fmr. Gov.
1030,,,,,,,,,,,,,,,,,,,,,,,,,,19163.0,,Bill White,D,/api/v1/lawmaker/19163/,TX,Fmr. Mayor
1031,,,,,,,,,,,,,,,,,,,,,,,,,,19164.0,,South Carolina Democratic Party,D,/api/v1/lawmaker/19164/,SC,
1032,,,,,,,,,,,,,,,,,,,,,,,,,,19165.0,,Evan Jenkins,R,/api/v1/lawmaker/19165/,WV,State Senator
1033,,,,,,,,,,,,,,,,,,,,,,,,,,19166.0,,Connecticut Republican Party,R,/api/v1/lawmaker/19166/,CT,
1034,,,,,,,,,,,,,,,,,,,,,,,,,,19167.0,,Ohio Democratic Party,D,/api/v1/lawmaker/19167/,OH,
1035,,,,,,,,,,,,,,,,,,,,,,,,,,19168.0,,New Jersey Chamber of Commerce,,/api/v1/lawmaker/19168/,NJ,
1036,,,,,,,,,,,,,,,,,,,,,,,,,,19169.0,,Joni Ernst,R,/api/v1/lawmaker/19169/,IA,Candidate
1037,,,,,,,,,,,,,,,,,,,,,,,,,,19170.0,,Kay Orr,R,/api/v1/lawmaker/19170/,NE,Fmr. Gov.
1038,,,,,,,,,,,,,,,,,,,,,,,,,,19171.0,,Adam Clayton Powell IV,D,/api/v1/lawmaker/19171/,NY,Fmr. State Asse
1039,,,,,,,,,,,,,,,,,,,,,,,,,,19172.0,,Jeanne Kohl-Welles,D,/api/v1/lawmaker/19172/,WA,State Senator
1040,,,,,,,,,,,,,,,,,,,,,,,,,,19173.0,,Laurie Jinkins,D,/api/v1/lawmaker/19173/,WA,State Rep.
1041,,,,,,,,,,,,,,,,,,,,,,,,,,19174.0,,Sally Clark,,/api/v1/lawmaker/19174/,,City Councilmem
1042,,,,,,,,,,,,,,,,,,,,,,,,,,19175.0,,Maine Republican Party,R,/api/v1/lawmaker/19175/,ME,
1043,,,,,,,,,,,,,,,,,,,,,,,,,,19176.0,,Dirk Adams,D,/api/v1/lawmaker/19176/,MT,Candidate
1044,,,,,,,,,,,,,,,,,,,,,,,,,,19177.0,,Kathleen Donovan,R,/api/v1/lawmaker/19177/,NJ,County Executiv
1045,,,,,,,,,,,,,,,,,,,,,,,,,,19178.0,,Andy Shallal,D,/api/v1/lawmaker/19178/,,Candidate for D
1046,,,,,,,,,,,,,,,,,,,,,,,,,,19179.0,,Andy Shallal,D,/api/v1/lawmaker/19179/,,
1047,,,,,,,,,,,,,,,,,,,,,,,,,7,19180.0,,Kelly Westlund,D,/api/v1/lawmaker/19180/,WI,
1048,,,,,,,,,,,,,,,,,,,,,,,,,,19182.0,,Lisa Brown,D,/api/v1/lawmaker/19182/,MI,County Clerk
1049,,,,,,,,,,,,,,,,,,,,,,,,,,19183.0,,American Enterprise Institute,,/api/v1/lawmaker/19183/,,
1050,,,,,,,,,,,,,,,,,,,,,,,,,,19184.0,,Mitch Daniels,R,/api/v1/lawmaker/19184/,IN,Gov.
1051,,,,,,,,,,,,,,,,,,,,,,Chris Collins,,,,19185.0,,CHRIS PAC,R,/api/v1/lawmaker/19185/,,
1052,,,,,,,,,,,,,,,,,,,,,,,,,,19186.0,,David DiPietro,R,/api/v1/lawmaker/19186/,NY,State Assemblym
1053,,,,,,,,,,,,,,,,,,,,,,,,,,19187.0,,New Leaders Council DC,,/api/v1/lawmaker/19187/,,
1054,,,,,,,,,,,,,,,,,,,,,,,,,,19189.0,,Colorado Democratic Party,D,/api/v1/lawmaker/19189/,CO,
1055,,,,,,,,,,,,,,,,,,,,,,,,,7,19190.0,,Ruben Gallego,D,/api/v1/lawmaker/19190/,AZ,Candidate
1056,,,,,,,,,,,,,,,,,,,,,,,,,2,19191.0,,Clay Aiken,D,/api/v1/lawmaker/19191/,NC,
1057,,,,,,,,,,,,,,,,,,,,,,,,,,19192.0,,Barbara Favola,D,/api/v1/lawmaker/19192/,VA,State Senator
1058,,,,,,,,,,,,,,,,,,,,,,,,,,19193.0,,Tom Ridge,R,/api/v1/lawmaker/19193/,PA,Fmr. Gov.
1059,,,,,,,,,,,,,,,,,,,,,,,,,,19194.0,,Matt Blunt,R,/api/v1/lawmaker/19194/,MO,Fmr. Gov.
